ticker,gics_sector,start_date,end_date
QURE,Small Cap Extended,2023-01-01,2023-03-01
QURE,Small Cap Extended,2024-08-01,2024-10-01
QURE,Small Cap Extended,2025-01-01,2025-04-01
QURE,Small Cap Extended,2025-07-01,2025-08-01
QURE,Small Cap Extended,2025-10-01,2026-02-01
QXO,Small Cap Extended,2024-09-01,2026-02-01
RAAS,Mid Cap Extended,2021-05-01,2021-06-01
RACE,Mid Cap Extended,2018-09-01,2026-02-01
RAD,Small Cap Extended,2019-07-01,2022-08-01
RAD,Small Cap Extended,2022-09-01,2022-10-01
RAD,Small Cap Extended,2022-11-01,2022-12-01
RADI,Small Cap Extended,2023-03-01,2023-08-01
RAL,Small Cap Extended,2025-09-01,2026-02-01
RAMP,Small Cap Extended,2018-11-01,2021-12-01
RAMP,Small Cap Extended,2022-07-01,2022-11-01
RAMP,Small Cap Extended,2024-02-01,2024-11-01
RARE,Small Cap Extended,2018-09-01,2026-02-01
RARX,Small Cap Extended,2019-06-01,2020-05-01
RBA,Small Cap Extended,2019-02-01,2019-05-01
RBA,Small Cap Extended,2019-10-01,2021-12-01
RBA,Small Cap Extended,2022-02-01,2022-06-01
RBA,Small Cap Extended,2022-07-01,2026-02-01
RBLX,Mid Cap Extended,2021-06-01,2026-02-01
RBNE,Small Cap Extended,2025-07-01,2025-10-01
RBRK,Mid Cap Extended,2024-07-01,2026-02-01
RCAT,Mid Cap Extended,2025-01-01,2026-02-01
RCII,Small Cap Extended,2018-09-01,2018-11-01
RCII,Small Cap Extended,2019-01-01,2020-07-01
RCII,Small Cap Extended,2020-10-01,2021-01-01
RCII,Small Cap Extended,2021-03-01,2022-10-01
RCII,Small Cap Extended,2022-11-01,2022-12-01
RCII,Small Cap Extended,2023-01-01,2023-02-01
RCKT,Small Cap Extended,2021-01-01,2021-05-01
RCKT,Small Cap Extended,2022-12-01,2023-07-01
RCKT,Small Cap Extended,2023-10-01,2024-06-01
RCM,Small Cap Extended,2019-06-01,2019-10-01
RCM,Small Cap Extended,2019-11-01,2020-05-01
RCM,Small Cap Extended,2020-10-01,2021-01-01
RCM,Small Cap Extended,2021-04-01,2021-10-01
RCM,Small Cap Extended,2021-12-01,2025-01-01
RCUS,Small Cap Extended,2020-06-01,2020-10-01
RCUS,Small Cap Extended,2022-01-01,2023-05-01
RCUS,Small Cap Extended,2023-06-01,2023-12-01
RDBX,Mid Cap Extended,2022-06-01,2022-08-01
RDC,Mid Cap Extended,2018-09-01,2019-05-01
RDDT,Mid Cap Extended,2024-06-01,2026-02-01
RDFN,Small Cap Extended,2018-09-01,2022-11-01
RDFN,Small Cap Extended,2022-12-01,2023-01-01
RDFN,Small Cap Extended,2023-02-01,2023-11-01
RDFN,Small Cap Extended,2023-12-01,2025-08-01
RDHL,Small Cap Extended,2023-12-01,2024-02-01
RDN,Small Cap Extended,2018-09-01,2021-03-01
RDN,Small Cap Extended,2021-06-01,2026-01-01
RDUS,Small Cap Extended,2018-09-01,2019-04-01
RDUS,Small Cap Extended,2019-06-01,2019-08-01
RDUS,Small Cap Extended,2019-10-01,2020-02-01
RDUS,Small Cap Extended,2022-01-01,2022-02-01
RDUS,Small Cap Extended,2025-06-01,2025-08-01
RDW,Small Cap Extended,2025-03-01,2025-06-01
RDW,Small Cap Extended,2025-07-01,2026-02-01
REAL,Small Cap Extended,2019-09-01,2022-06-01
REAL,Small Cap Extended,2025-02-01,2025-05-01
REAL,Small Cap Extended,2025-10-01,2026-02-01
REGI,Small Cap Extended,2018-09-01,2019-09-01
REGI,Small Cap Extended,2019-10-01,2022-07-01
RELX,Small Cap Extended,2020-04-01,2020-11-01
RELX,Small Cap Extended,2022-03-01,2026-02-01
RELY,Small Cap Extended,2021-12-01,2022-01-01
RELY,Small Cap Extended,2023-05-01,2026-02-01
REN,Small Cap Extended,2018-09-01,2019-04-01
RENT,Small Cap Extended,2024-05-01,2024-08-01
REPL,Small Cap Extended,2020-11-01,2021-03-01
REPL,Small Cap Extended,2025-08-01,2025-10-01
REPL,Small Cap Extended,2025-11-01,2026-02-01
RES,Small Cap Extended,2018-09-01,2019-09-01
RES,Small Cap Extended,2019-10-01,2019-11-01
RETA,Small Cap Extended,2018-09-01,2021-12-01
RETA,Small Cap Extended,2022-01-01,2022-04-01
RETA,Small Cap Extended,2022-10-01,2023-11-01
REXR,Mid Cap Extended,2018-09-01,2026-02-01
REYN,Small Cap Extended,2020-04-01,2020-11-01
REYN,Small Cap Extended,2024-11-01,2024-12-01
REYN,Small Cap Extended,2025-07-01,2025-11-01
REZI,Small Cap Extended,2019-01-01,2020-04-01
REZI,Small Cap Extended,2020-07-01,2020-10-01
REZI,Small Cap Extended,2020-12-01,2021-03-01
REZI,Small Cap Extended,2021-04-01,2021-07-01
REZI,Small Cap Extended,2024-04-01,2024-07-01
REZI,Small Cap Extended,2025-01-01,2025-04-01
REZI,Small Cap Extended,2025-08-01,2026-02-01
RFP,Small Cap Extended,2022-08-01,2022-11-01
RGA,Mid Cap Extended,2018-09-01,2026-02-01
RGEN,Mid Cap Extended,2018-09-01,2026-02-01
RGLD,Mid Cap Extended,2018-09-01,2026-02-01
RGNX,Small Cap Extended,2018-09-01,2020-09-01
RGNX,Small Cap Extended,2021-02-01,2021-03-01
RGTI,Mid Cap Extended,2025-01-01,2026-02-01
RH,Mid Cap Extended,2018-09-01,2026-02-01
RHP,Small Cap Extended,2018-09-01,2026-02-01
RIDE,Mid Cap Extended,2021-01-01,2022-04-01
RIGL,Small Cap Extended,2020-08-01,2020-11-01
RIO,Mid Cap Extended,2018-09-01,2026-02-01
RIOT,Mid Cap Extended,2020-12-01,2022-07-01
RIOT,Mid Cap Extended,2022-08-01,2022-12-01
RIOT,Mid Cap Extended,2023-02-01,2026-02-01
RITM,Small Cap Extended,2022-09-01,2022-10-01
RITM,Small Cap Extended,2022-11-01,2026-02-01
RIVN,Mid Cap Extended,2022-02-01,2026-02-01
RKLB,Mid Cap Extended,2021-10-01,2022-06-01
RKLB,Mid Cap Extended,2022-09-01,2022-10-01
RKLB,Mid Cap Extended,2022-11-01,2022-12-01
RKLB,Mid Cap Extended,2023-07-01,2023-10-01
RKLB,Mid Cap Extended,2024-01-01,2024-02-01
RKLB,Mid Cap Extended,2024-08-01,2026-02-01
RKT,Small Cap Extended,2020-11-01,2023-07-01
RKT,Small Cap Extended,2023-09-01,2026-02-01
RLAY,Small Cap Extended,2020-10-01,2021-01-01
RLAY,Small Cap Extended,2021-02-01,2021-07-01
RLAY,Small Cap Extended,2021-11-01,2022-02-01
RLAY,Small Cap Extended,2022-07-01,2023-08-01
RLGY,Small Cap Extended,2018-09-01,2019-09-01
RLGY,Small Cap Extended,2019-10-01,2020-04-01
RLGY,Small Cap Extended,2020-06-01,2021-03-01
RLGY,Small Cap Extended,2021-06-01,2022-02-01
RLGY,Small Cap Extended,2022-05-01,2022-07-01
RLJ,Small Cap Extended,2018-09-01,2020-10-01
RLJ,Small Cap Extended,2022-07-01,2022-08-01
RLJ,Small Cap Extended,2023-06-01,2023-12-01
RLX,Mid Cap Extended,2021-04-01,2021-08-01
RMBS,Mid Cap Extended,2019-04-01,2019-05-01
RMBS,Mid Cap Extended,2020-04-01,2020-05-01
RMBS,Mid Cap Extended,2022-02-01,2022-10-01
RMBS,Mid Cap Extended,2022-11-01,2026-02-01
RMED,Small Cap Extended,2021-07-01,2021-10-01
RMO,Mid Cap Extended,2021-03-01,2021-09-01
RNA,Small Cap Extended,2023-01-01,2023-08-01
RNA,Small Cap Extended,2024-04-01,2026-02-01
RNG,Mid Cap Extended,2018-09-01,2026-02-01
ROIC,Small Cap Extended,2018-09-01,2020-09-01
ROIC,Small Cap Extended,2022-06-01,2022-08-01
ROIC,Small Cap Extended,2024-12-01,2025-03-01
ROIV,Mid Cap Extended,2023-02-01,2026-02-01
ROKU,Mid Cap Extended,2018-09-01,2026-02-01
ROOT,Small Cap Extended,2021-01-01,2022-02-01
ROOT,Small Cap Extended,2024-04-01,2024-09-01
ROOT,Small Cap Extended,2024-11-01,2026-02-01
ROVR,Small Cap Extended,2023-12-01,2024-04-01
RP,Mid Cap Extended,2018-09-01,2021-06-01
RPAI,Small Cap Extended,2018-09-01,2020-04-01
RPAI,Small Cap Extended,2020-05-01,2020-10-01
RPAY,Small Cap Extended,2020-06-01,2021-01-01
RPAY,Small Cap Extended,2021-02-01,2021-03-01
RPD,Small Cap Extended,2018-09-01,2025-07-01
RPM,Mid Cap Extended,2018-09-01,2026-02-01
RPRX,Mid Cap Extended,2020-09-01,2026-02-01
RRGB,Small Cap Extended,2018-09-01,2018-11-01
RRGB,Small Cap Extended,2019-07-01,2019-11-01
RRR,Small Cap Extended,2018-09-01,2019-05-01
RRR,Small Cap Extended,2019-09-01,2019-12-01
RRR,Small Cap Extended,2020-04-01,2021-02-01
RRR,Small Cap Extended,2021-07-01,2022-09-01
RRR,Small Cap Extended,2022-10-01,2022-11-01
RRR,Small Cap Extended,2023-04-01,2026-02-01
RRX,Mid Cap Extended,2021-11-01,2026-02-01
RSI,Small Cap Extended,2021-04-01,2021-05-01
RSI,Small Cap Extended,2021-06-01,2021-07-01
RSI,Small Cap Extended,2021-10-01,2022-01-01
RSI,Small Cap Extended,2024-12-01,2025-06-01
RSI,Small Cap Extended,2025-09-01,2025-12-01
RSKD,Small Cap Extended,2021-10-01,2021-11-01
RSX,Mid Cap Extended,2018-09-01,2022-04-01
RTO,Small Cap Extended,2023-01-01,2023-03-01
RTO,Small Cap Extended,2024-04-01,2024-06-01
RTO,Small Cap Extended,2024-10-01,2025-01-01
RUBI,Small Cap Extended,2020-03-01,2020-08-01
RUBY,Small Cap Extended,2021-05-01,2021-07-01
RUM,Small Cap Extended,2022-10-01,2023-03-01
RUM,Small Cap Extended,2024-02-01,2024-06-01
RUM,Small Cap Extended,2025-01-01,2025-06-01
RUM,Small Cap Extended,2025-08-01,2025-09-01
RUN,Mid Cap Extended,2018-09-01,2026-02-01
RVLV,Small Cap Extended,2019-09-01,2020-05-01
RVLV,Small Cap Extended,2020-07-01,2024-07-01
RVLV,Small Cap Extended,2024-09-01,2025-10-01
RVMD,Small Cap Extended,2020-05-01,2020-06-01
RVMD,Small Cap Extended,2020-10-01,2021-01-01
RVMD,Small Cap Extended,2021-03-01,2021-04-01
RVMD,Small Cap Extended,2021-05-01,2021-06-01
RVMD,Small Cap Extended,2021-07-01,2021-08-01
RVMD,Small Cap Extended,2022-08-01,2026-02-01
RVNC,Small Cap Extended,2020-02-01,2020-06-01
RVNC,Small Cap Extended,2020-10-01,2021-01-01
RVNC,Small Cap Extended,2022-10-01,2024-01-01
RVNC,Small Cap Extended,2024-09-01,2024-12-01
RVSN,Small Cap Extended,2024-02-01,2024-05-01
RXDX,Mid Cap Extended,2022-10-01,2023-08-01
RXN,Small Cap Extended,2018-09-01,2021-11-01
RXO,Small Cap Extended,2023-01-01,2023-10-01
RXO,Small Cap Extended,2024-09-01,2026-02-01
RXRX,Mid Cap Extended,2022-01-01,2022-04-01
RXRX,Mid Cap Extended,2023-08-01,2025-06-01
RXRX,Mid Cap Extended,2025-07-01,2025-09-01
RXRX,Mid Cap Extended,2025-11-01,2025-12-01
RXST,Small Cap Extended,2024-01-01,2025-04-01
RXT,Small Cap Extended,2020-10-01,2021-08-01
RXT,Small Cap Extended,2021-10-01,2021-12-01
RY,Mid Cap Extended,2018-09-01,2026-02-01
RYAAY,Mid Cap Extended,2018-09-01,2021-09-01
RYAAY,Mid Cap Extended,2021-10-01,2026-02-01
RYAM,Small Cap Extended,2018-09-01,2019-02-01
RYAN,Small Cap Extended,2021-10-01,2021-11-01
RYAN,Small Cap Extended,2022-06-01,2026-02-01
RYN,Small Cap Extended,2018-09-01,2018-12-01
RYN,Small Cap Extended,2019-01-01,2019-07-01
RYN,Small Cap Extended,2019-09-01,2019-10-01
RYN,Small Cap Extended,2020-02-01,2020-08-01
RYN,Small Cap Extended,2021-08-01,2021-09-01
RYN,Small Cap Extended,2022-08-01,2022-09-01
RYN,Small Cap Extended,2025-04-01,2025-08-01
RYTM,Small Cap Extended,2022-09-01,2023-05-01
RYTM,Small Cap Extended,2023-10-01,2026-02-01
S,Mid Cap Extended,2021-09-01,2026-02-01
SA,Small Cap Extended,2025-12-01,2026-02-01
SABR,Mid Cap Extended,2018-09-01,2023-04-01
SAGE,Small Cap Extended,2018-09-01,2021-12-01
SAGE,Small Cap Extended,2022-03-01,2024-06-01
SAIL,Small Cap Extended,2018-09-01,2022-10-01
SAIL,Small Cap Extended,2025-03-01,2026-02-01
SAN,Small Cap Extended,2025-04-01,2026-02-01
SANA,Small Cap Extended,2021-10-01,2021-12-01
SANA,Small Cap Extended,2024-03-01,2024-05-01
SAND,Small Cap Extended,2019-10-01,2019-11-01
SAND,Small Cap Extended,2020-05-01,2020-11-01
SAND,Small Cap Extended,2025-03-01,2025-12-01
SAP,Mid Cap Extended,2018-09-01,2026-02-01
SARO,Small Cap Extended,2024-12-01,2026-02-01
SAVA,Mid Cap Extended,2020-02-01,2020-04-01
SAVA,Mid Cap Extended,2020-10-01,2023-07-01
SAVA,Mid Cap Extended,2023-08-01,2024-04-01
SAVA,Mid Cap Extended,2024-07-01,2024-12-01
SAVE,Mid Cap Extended,2018-09-01,2023-02-01
SAVE,Mid Cap Extended,2023-03-01,2024-04-01
SBE,Mid Cap Extended,2020-10-01,2021-04-01
SBEA,Small Cap Extended,2022-01-01,2022-03-01
SBGI,Small Cap Extended,2018-09-01,2021-03-01
SBH,Small Cap Extended,2018-09-01,2021-10-01
SBH,Small Cap Extended,2022-03-01,2022-09-01
SBH,Small Cap Extended,2022-10-01,2024-05-01
SBH,Small Cap Extended,2025-02-01,2025-05-01
SBH,Small Cap Extended,2025-11-01,2026-01-01
SBLK,Small Cap Extended,2021-10-01,2023-07-01
SBLK,Small Cap Extended,2023-08-01,2023-09-01
SBLK,Small Cap Extended,2024-01-01,2025-07-01
SBRA,Small Cap Extended,2018-09-01,2020-09-01
SBRA,Small Cap Extended,2020-11-01,2021-02-01
SBRA,Small Cap Extended,2021-11-01,2026-02-01
SBSW,Small Cap Extended,2020-05-01,2023-11-01
SBSW,Small Cap Extended,2024-01-01,2024-02-01
SBSW,Small Cap Extended,2025-06-01,2026-02-01
SC,Small Cap Extended,2018-09-01,2020-12-01
SC,Small Cap Extended,2021-05-01,2022-01-01
SCCO,Mid Cap Extended,2018-09-01,2026-02-01
SCI,Mid Cap Extended,2018-09-01,2026-02-01
SCPL,Small Cap Extended,2019-07-01,2019-09-01
SCPL,Small Cap Extended,2020-11-01,2020-12-01
SCR,Small Cap Extended,2021-09-01,2021-12-01
SCS,Small Cap Extended,2019-12-01,2020-04-01
SCS,Small Cap Extended,2025-09-01,2025-12-01
SDC,Mid Cap Extended,2019-12-01,2020-04-01
SDC,Mid Cap Extended,2020-05-01,2021-12-01
SDGR,Small Cap Extended,2020-05-01,2022-06-01
SDGR,Small Cap Extended,2022-09-01,2022-11-01
SDGR,Small Cap Extended,2023-06-01,2024-07-01
SDGR,Small Cap Extended,2025-05-01,2025-09-01
SDRL,Small Cap Extended,2023-07-01,2025-10-01
SEAS,Mid Cap Extended,2018-09-01,2024-03-01
SEEL,Small Cap Extended,2019-04-01,2019-07-01
SEEL,Small Cap Extended,2021-04-01,2021-07-01
SEER,Small Cap Extended,2021-03-01,2021-06-01
SEER,Small Cap Extended,2021-10-01,2021-11-01
SEI,Small Cap Extended,2025-03-01,2026-02-01
SEIC,Small Cap Extended,2018-09-01,2026-02-01
SEM,Small Cap Extended,2020-04-01,2020-05-01
SEM,Small Cap Extended,2025-03-01,2025-04-01
SEND,Mid Cap Extended,2018-09-01,2019-03-01
SENS,Small Cap Extended,2021-02-01,2022-06-01
SEP,Mid Cap Extended,2018-09-01,2019-01-01
SERV,Mid Cap Extended,2024-08-01,2026-02-01
SES,Small Cap Extended,2019-11-01,2020-02-01
SESN,Small Cap Extended,2021-09-01,2021-12-01
SEV,Mid Cap Extended,2022-01-01,2022-03-01
SF,Small Cap Extended,2018-09-01,2026-02-01
SFD,Small Cap Extended,2025-10-01,2025-12-01
SFIX,Mid Cap Extended,2018-09-01,2022-07-01
SFIX,Mid Cap Extended,2022-08-01,2022-10-01
SFLY,Mid Cap Extended,2018-09-01,2019-11-01
SFM,Mid Cap Extended,2018-09-01,2026-02-01
SFNC,Small Cap Extended,2019-12-01,2020-06-01
SFNC,Small Cap Extended,2022-06-01,2022-08-01
SG,Small Cap Extended,2022-02-01,2023-03-01
SG,Small Cap Extended,2023-08-01,2024-01-01
SG,Small Cap Extended,2024-03-01,2026-02-01
SGEN,Mid Cap Extended,2018-09-01,2024-01-01
SGFY,Mid Cap Extended,2021-05-01,2021-06-01
SGFY,Mid Cap Extended,2021-10-01,2022-01-01
SGFY,Mid Cap Extended,2022-06-01,2023-05-01
SGH,Small Cap Extended,2018-09-01,2019-07-01
SGH,Small Cap Extended,2021-08-01,2022-05-01
SGH,Small Cap Extended,2023-07-01,2023-10-01
SGH,Small Cap Extended,2023-11-01,2023-12-01
SGH,Small Cap Extended,2024-04-01,2024-12-01
SGHC,Small Cap Extended,2025-10-01,2026-01-01
SGI,Mid Cap Extended,2025-04-01,2026-02-01
SGML,Small Cap Extended,2022-11-01,2024-06-01
SGML,Small Cap Extended,2025-12-01,2026-02-01
SGMO,Small Cap Extended,2018-09-01,2021-04-01
SGMS,Small Cap Extended,2018-09-01,2022-06-01
SGMT,Small Cap Extended,2024-04-01,2024-05-01
SGRY,Small Cap Extended,2022-06-01,2022-09-01
SGRY,Small Cap Extended,2022-12-01,2025-11-01
SGRY,Small Cap Extended,2025-12-01,2026-02-01
SHAK,Mid Cap Extended,2018-09-01,2026-02-01
SHC,Small Cap Extended,2021-02-01,2021-03-01
SHC,Small Cap Extended,2021-04-01,2021-08-01
SHC,Small Cap Extended,2022-07-01,2023-01-01
SHC,Small Cap Extended,2023-02-01,2023-09-01
SHC,Small Cap Extended,2024-04-01,2024-06-01
SHC,Small Cap Extended,2024-11-01,2025-01-01
SHC,Small Cap Extended,2025-12-01,2026-02-01
SHEL,Mid Cap Extended,2022-04-01,2026-02-01
SHLL,Mid Cap Extended,2020-07-01,2020-11-01
SHLS,Small Cap Extended,2021-04-01,2025-02-01
SHLS,Small Cap Extended,2025-08-01,2026-02-01
SHLX,Small Cap Extended,2019-02-01,2019-05-01
SHLX,Small Cap Extended,2019-10-01,2020-01-01
SHLX,Small Cap Extended,2020-02-01,2020-08-01
SHLX,Small Cap Extended,2022-04-01,2022-06-01
SHLX,Small Cap Extended,2022-08-01,2022-12-01
SHO,Small Cap Extended,2018-09-01,2021-03-01
SHO,Small Cap Extended,2021-06-01,2024-06-01
SHO,Small Cap Extended,2024-09-01,2025-04-01
SHOO,Small Cap Extended,2018-09-01,2021-03-01
SHOO,Small Cap Extended,2021-08-01,2026-02-01
SHOP,Mid Cap Extended,2018-09-01,2026-02-01
SHPG,Mid Cap Extended,2018-09-01,2019-02-01
SID,Small Cap Extended,2021-06-01,2021-09-01
SIDU,Small Cap Extended,2022-07-01,2022-10-01
SIGA,Mid Cap Extended,2022-06-01,2022-12-01
SILK,Small Cap Extended,2019-06-01,2019-08-01
SILK,Small Cap Extended,2019-09-01,2020-05-01
SILK,Small Cap Extended,2020-06-01,2021-01-01
SILK,Small Cap Extended,2022-12-01,2023-11-01
SILK,Small Cap Extended,2024-07-01,2024-11-01
SILV,Small Cap Extended,2024-11-01,2025-02-01
SIMO,Small Cap Extended,2018-09-01,2019-06-01
SIMO,Small Cap Extended,2020-04-01,2020-05-01
SIMO,Small Cap Extended,2020-06-01,2020-07-01
SIMO,Small Cap Extended,2021-05-01,2021-07-01
SIMO,Small Cap Extended,2021-10-01,2021-11-01
SIMO,Small Cap Extended,2022-02-01,2023-02-01
SIMO,Small Cap Extended,2023-03-01,2024-11-01
SIMO,Small Cap Extended,2025-05-01,2025-09-01
SIMO,Small Cap Extended,2025-11-01,2026-02-01
SINA,Mid Cap Extended,2018-09-01,2021-04-01
SINT,Small Cap Extended,2020-08-01,2020-10-01
SIR,Small Cap Extended,2018-11-01,2019-02-01
SIRI,Mid Cap Extended,2018-09-01,2026-02-01
SITE,Small Cap Extended,2018-09-01,2026-02-01
SIX,Mid Cap Extended,2018-09-01,2024-08-01
SJI,Small Cap Extended,2018-09-01,2021-03-01
SJI,Small Cap Extended,2021-04-01,2021-10-01
SJI,Small Cap Extended,2021-11-01,2023-03-01
SKIN,Small Cap Extended,2021-08-01,2023-08-01
SKLZ,Mid Cap Extended,2021-03-01,2022-08-01
SKT,Small Cap Extended,2018-09-01,2020-04-01
SKT,Small Cap Extended,2020-05-01,2020-06-01
SKT,Small Cap Extended,2020-07-01,2020-09-01
SKT,Small Cap Extended,2021-02-01,2021-09-01
SKT,Small Cap Extended,2023-05-01,2023-08-01
SKT,Small Cap Extended,2023-11-01,2024-08-01
SKT,Small Cap Extended,2024-09-01,2025-11-01
SKWD,Small Cap Extended,2023-12-01,2024-01-01
SKWD,Small Cap Extended,2025-06-01,2025-08-01
SKX,Mid Cap Extended,2018-09-01,2025-10-01
SKY,Small Cap Extended,2018-10-01,2020-06-01
SKY,Small Cap Extended,2020-07-01,2020-08-01
SKY,Small Cap Extended,2021-09-01,2026-02-01
SKYT,Small Cap Extended,2025-12-01,2026-02-01
SKYW,Small Cap Extended,2018-10-01,2021-01-01
SKYW,Small Cap Extended,2022-05-01,2022-06-01
SKYW,Small Cap Extended,2023-06-01,2026-01-01
SLCA,Small Cap Extended,2018-09-01,2019-11-01
SLCA,Small Cap Extended,2020-01-01,2020-02-01
SLCA,Small Cap Extended,2022-05-01,2022-08-01
SLCA,Small Cap Extended,2024-07-01,2024-09-01
SLDB,Small Cap Extended,2019-03-01,2019-05-01
SLDP,Small Cap Extended,2022-01-01,2022-03-01
SLDP,Small Cap Extended,2025-11-01,2026-01-01
SLGG,Mid Cap Extended,2021-04-01,2021-07-01
SLGN,Small Cap Extended,2019-03-01,2021-01-01
SLGN,Small Cap Extended,2022-04-01,2026-02-01
SLI,Small Cap Extended,2021-12-01,2022-02-01
SLM,Small Cap Extended,2018-09-01,2026-02-01
SLNO,Small Cap Extended,2023-10-01,2024-01-01
SLNO,Small Cap Extended,2024-06-01,2026-02-01
SLQT,Small Cap Extended,2020-08-01,2022-01-01
SLRN,Small Cap Extended,2023-08-01,2024-01-01
SLS,Mid Cap Extended,2021-01-01,2021-04-01
SLVM,Small Cap Extended,2021-12-01,2022-01-01
SLVM,Small Cap Extended,2022-08-01,2023-06-01
SLVM,Small Cap Extended,2024-05-01,2025-07-01
SLXN,Small Cap Extended,2025-02-01,2025-05-01
SM,Mid Cap Extended,2018-09-01,2020-04-01
SM,Mid Cap Extended,2021-01-01,2026-02-01
SMA,Small Cap Extended,2025-06-01,2025-08-01
SMAR,Mid Cap Extended,2019-01-01,2025-03-01
SMFG,Small Cap Extended,2019-01-01,2019-04-01
SMFG,Small Cap Extended,2019-09-01,2019-12-01
SMFG,Small Cap Extended,2023-01-01,2023-08-01
SMFG,Small Cap Extended,2023-11-01,2024-04-01
SMFG,Small Cap Extended,2025-05-01,2026-02-01
SMG,Small Cap Extended,2018-09-01,2026-02-01
SMMT,Mid Cap Extended,2024-06-01,2026-02-01
SMPL,Small Cap Extended,2018-09-01,2018-10-01
SMPL,Small Cap Extended,2018-11-01,2019-02-01
SMPL,Small Cap Extended,2019-08-01,2020-11-01
SMPL,Small Cap Extended,2020-12-01,2021-04-01
SMPL,Small Cap Extended,2022-04-01,2026-02-01
SMR,Mid Cap Extended,2024-04-01,2026-02-01
SMTC,Small Cap Extended,2018-09-01,2021-05-01
SMTC,Small Cap Extended,2021-06-01,2026-02-01
SMX,Small Cap Extended,2025-12-01,2026-02-01
SN,Mid Cap Extended,2023-09-01,2026-02-01
SNAP,Mid Cap Extended,2018-09-01,2026-02-01
SNBR,Small Cap Extended,2018-09-01,2022-09-01
SNBR,Small Cap Extended,2022-10-01,2022-11-01
SNBR,Small Cap Extended,2023-08-01,2023-11-01
SNDL,Mid Cap Extended,2020-12-01,2021-01-01
SNDL,Mid Cap Extended,2021-02-01,2022-02-01
SNDL,Mid Cap Extended,2022-03-01,2022-05-01
SNDR,Small Cap Extended,2018-09-01,2019-05-01
SNDR,Small Cap Extended,2019-06-01,2020-01-01
SNDR,Small Cap Extended,2020-06-01,2020-08-01
SNDR,Small Cap Extended,2022-06-01,2022-08-01
SNDR,Small Cap Extended,2024-04-01,2024-06-01
SNDR,Small Cap Extended,2024-08-01,2024-11-01
SNDR,Small Cap Extended,2025-02-01,2025-04-01
SNDX,Small Cap Extended,2020-06-01,2020-08-01
SNDX,Small Cap Extended,2022-11-01,2023-09-01
SNDX,Small Cap Extended,2023-10-01,2024-11-01
SNDX,Small Cap Extended,2024-12-01,2025-08-01
SNDX,Small Cap Extended,2025-09-01,2026-02-01
SNH,Small Cap Extended,2018-09-01,2020-02-01
SNN,Small Cap Extended,2018-09-01,2018-10-01
SNN,Small Cap Extended,2018-12-01,2020-09-01
SNN,Small Cap Extended,2021-07-01,2021-09-01
SNN,Small Cap Extended,2022-05-01,2022-07-01
SNN,Small Cap Extended,2022-09-01,2025-01-01
SNN,Small Cap Extended,2025-07-01,2025-11-01
SNOW,Mid Cap Extended,2020-12-01,2026-02-01
SNV,Small Cap Extended,2018-09-01,2026-02-01
SNX,Mid Cap Extended,2018-09-01,2026-02-01
SNY,Mid Cap Extended,2018-09-01,2026-02-01
SOBO,Small Cap Extended,2025-06-01,2025-07-01
SOC,Small Cap Extended,2024-11-01,2025-12-01
SODA,Mid Cap Extended,2018-09-01,2019-01-01
SOFI,Mid Cap Extended,2021-07-01,2022-10-01
SOFI,Mid Cap Extended,2022-11-01,2022-12-01
SOFI,Mid Cap Extended,2023-02-01,2026-02-01
SOGO,Small Cap Extended,2018-09-01,2018-12-01
SOGO,Small Cap Extended,2020-08-01,2020-11-01
SOL,Small Cap Extended,2021-01-01,2021-07-01
